CurrencyExchange,exchangeBankAccount,2023-03-27T19:11:41.402
CurrencyExchange,searchByCurrency,2023-03-27T19:11:41.402
BankService,setBalance,2023-03-27T19:11:41.415
BankAccountService,setBalance,2023-03-27T19:11:41.415
BankAccountRepository,getConnection,2023-03-27T19:11:41.415
BankAccountRepository,setBalance,2023-03-27T19:11:41.825
BankService,setCurrency,2023-03-27T19:11:41.847
BankAccountService,setCurrency,2023-03-27T19:11:41.848
BankAccountRepository,getConnection,2023-03-27T19:11:41.848
BankAccountRepository,setBalance,2023-03-27T19:11:41.871
Bank,checkProviders,2023-03-27T19:11:41.873
Bank,normalizeBankIndex,2023-03-27T19:12:49.302
Bank,normalizeLoanIndex,2023-03-27T19:12:49.310
Bank,checkProviders,2023-03-27T19:12:49.315
Bank,currencyExchange,2023-03-27T19:12:49.753
BankAccount,currencyExchange,2023-03-27T19:12:49.754
CurrencyExchange,exchangeBankAccount,2023-03-27T19:12:49.755
CurrencyExchange,searchByCurrency,2023-03-27T19:12:49.755
BankService,setBalance,2023-03-27T19:12:49.767
BankAccountService,setBalance,2023-03-27T19:12:49.768
BankAccountRepository,getConnection,2023-03-27T19:12:49.768
BankAccountRepository,setBalance,2023-03-27T19:12:50.157
BankService,setCurrency,2023-03-27T19:12:50.176
BankAccountService,setCurrency,2023-03-27T19:12:50.177
BankAccountRepository,getConnection,2023-03-27T19:12:50.177
BankAccountRepository,setBalance,2023-03-27T19:12:50.199
Bank,checkProviders,2023-03-27T19:12:50.201
BankService,deleteAllData,2023-03-27T19:14:50.203
BankService,delete,2023-03-27T19:14:50.213
BankRepository,getConnection,2023-03-27T19:14:50.214
BankRepository,delete,2023-03-27T19:14:51.076
ProviderService,delete,2023-03-27T19:14:51.099
ProviderRepository,getConnection,2023-03-27T19:14:51.100
ProviderRepository,delete,2023-03-27T19:14:51.122
Bank,normalizeBankIndex,2023-03-27T19:14:51.134
Bank,normalizeLoanIndex,2023-03-27T19:14:51.135
Bank,checkProviders,2023-03-27T19:14:51.138
Bank,currencyExchange,2023-03-27T19:14:51.139
BankAccount,currencyExchange,2023-03-27T19:14:51.140
CurrencyExchange,exchangeBankAccount,2023-03-27T19:14:51.141
CurrencyExchange,searchByCurrency,2023-03-27T19:14:51.141
BankService,setBalance,2023-03-27T19:14:51.142
